input_file,n,si,ti
Meridian_3840x2160_5994fps_HDR10.mp4,382,14.87,0.537
Meridian_3840x2160_5994fps_HDR10.mp4,383,14.832,22.627
Meridian_3840x2160_5994fps_HDR10.mp4,384,14.831,0.606
Meridian_3840x2160_5994fps_HDR10.mp4,385,14.857,21.176
Meridian_3840x2160_5994fps_HDR10.mp4,386,14.886,0.565
Meridian_3840x2160_5994fps_HDR10.mp4,387,14.934,0.611
Meridian_3840x2160_5994fps_HDR10.mp4,388,14.968,19.236
Meridian_3840x2160_5994fps_HDR10.mp4,389,14.965,0.556
Meridian_3840x2160_5994fps_HDR10.mp4,390,14.924,18.037
Meridian_3840x2160_5994fps_HDR10.mp4,391,14.926,0.484
Meridian_3840x2160_5994fps_HDR10.mp4,392,14.926,0.488
Meridian_3840x2160_5994fps_HDR10.mp4,393,15.063,17.36
Meridian_3840x2160_5994fps_HDR10.mp4,394,15.064,0.526
Meridian_3840x2160_5994fps_HDR10.mp4,395,15.147,17.167
Meridian_3840x2160_5994fps_HDR10.mp4,396,15.083,0.614
Meridian_3840x2160_5994fps_HDR10.mp4,397,15.067,0.49
Meridian_3840x2160_5994fps_HDR10.mp4,398,15.323,16.771
