input_file,n,si,ti
Sparks_4096x2160_5994fps_HDR10.mp4,1580,6.427,12.837
Sparks_4096x2160_5994fps_HDR10.mp4,1581,6.493,12.636
Sparks_4096x2160_5994fps_HDR10.mp4,1582,6.554,12.288
Sparks_4096x2160_5994fps_HDR10.mp4,1583,6.68,11.803
Sparks_4096x2160_5994fps_HDR10.mp4,1584,6.625,11.731
Sparks_4096x2160_5994fps_HDR10.mp4,1585,6.56,12.094
Sparks_4096x2160_5994fps_HDR10.mp4,1586,6.358,12.908
Sparks_4096x2160_5994fps_HDR10.mp4,1587,6.323,14.004
Sparks_4096x2160_5994fps_HDR10.mp4,1588,6.321,14.278
Sparks_4096x2160_5994fps_HDR10.mp4,1589,6.382,13.689
Sparks_4096x2160_5994fps_HDR10.mp4,1590,6.312,12.403
Sparks_4096x2160_5994fps_HDR10.mp4,1591,6.203,12.196
Sparks_4096x2160_5994fps_HDR10.mp4,1592,6.154,10.988
Sparks_4096x2160_5994fps_HDR10.mp4,1593,6.142,10.665
Sparks_4096x2160_5994fps_HDR10.mp4,1594,5.91,9.989
Sparks_4096x2160_5994fps_HDR10.mp4,1595,5.777,10.378
Sparks_4096x2160_5994fps_HDR10.mp4,1596,5.969,9.838
Sparks_4096x2160_5994fps_HDR10.mp4,1597,6.299,10.153
Sparks_4096x2160_5994fps_HDR10.mp4,1598,6.365,10.252
Sparks_4096x2160_5994fps_HDR10.mp4,1599,6.374,10.91
Sparks_4096x2160_5994fps_HDR10.mp4,1600,6.371,11.573
Sparks_4096x2160_5994fps_HDR10.mp4,1601,6.406,12.331
Sparks_4096x2160_5994fps_HDR10.mp4,1602,6.261,12.911
Sparks_4096x2160_5994fps_HDR10.mp4,1603,6.06,13.55
Sparks_4096x2160_5994fps_HDR10.mp4,1604,5.892,13.353
Sparks_4096x2160_5994fps_HDR10.mp4,1605,5.776,12.26
Sparks_4096x2160_5994fps_HDR10.mp4,1606,5.77,12.927
Sparks_4096x2160_5994fps_HDR10.mp4,1607,5.706,15.162
Sparks_4096x2160_5994fps_HDR10.mp4,1608,5.696,16.971
Sparks_4096x2160_5994fps_HDR10.mp4,1609,5.755,18.273
Sparks_4096x2160_5994fps_HDR10.mp4,1610,5.597,18.109
Sparks_4096x2160_5994fps_HDR10.mp4,1611,5.806,18.631
Sparks_4096x2160_5994fps_HDR10.mp4,1612,5.98,19.224
Sparks_4096x2160_5994fps_HDR10.mp4,1613,6.011,19.042
Sparks_4096x2160_5994fps_HDR10.mp4,1614,5.908,19.09
Sparks_4096x2160_5994fps_HDR10.mp4,1615,5.823,18.778
Sparks_4096x2160_5994fps_HDR10.mp4,1616,5.789,18.141
Sparks_4096x2160_5994fps_HDR10.mp4,1617,5.767,17.018
Sparks_4096x2160_5994fps_HDR10.mp4,1618,5.692,16.349
Sparks_4096x2160_5994fps_HDR10.mp4,1619,6.005,17.022
Sparks_4096x2160_5994fps_HDR10.mp4,1620,5.96,18.407
Sparks_4096x2160_5994fps_HDR10.mp4,1621,6.173,18.487
Sparks_4096x2160_5994fps_HDR10.mp4,1622,6.254,19.037
Sparks_4096x2160_5994fps_HDR10.mp4,1623,5.71,18.112
Sparks_4096x2160_5994fps_HDR10.mp4,1624,5.452,17.41
Sparks_4096x2160_5994fps_HDR10.mp4,1625,5.639,17.016
Sparks_4096x2160_5994fps_HDR10.mp4,1626,5.594,13.789
Sparks_4096x2160_5994fps_HDR10.mp4,1627,5.8,14.522
Sparks_4096x2160_5994fps_HDR10.mp4,1628,5.532,13.784
Sparks_4096x2160_5994fps_HDR10.mp4,1629,5.281,14.717
Sparks_4096x2160_5994fps_HDR10.mp4,1630,5.667,16.71
Sparks_4096x2160_5994fps_HDR10.mp4,1631,6.199,17.867
Sparks_4096x2160_5994fps_HDR10.mp4,1632,6.363,19.921
Sparks_4096x2160_5994fps_HDR10.mp4,1633,5.505,20.471
Sparks_4096x2160_5994fps_HDR10.mp4,1634,4.731,20.792
Sparks_4096x2160_5994fps_HDR10.mp4,1635,4.779,21.098
Sparks_4096x2160_5994fps_HDR10.mp4,1636,4.819,20.527
Sparks_4096x2160_5994fps_HDR10.mp4,1637,5.023,19.227
Sparks_4096x2160_5994fps_HDR10.mp4,1638,4.825,19.9
Sparks_4096x2160_5994fps_HDR10.mp4,1639,4.551,18.51
Sparks_4096x2160_5994fps_HDR10.mp4,1640,4.315,15.417
Sparks_4096x2160_5994fps_HDR10.mp4,1641,4.21,15.247
Sparks_4096x2160_5994fps_HDR10.mp4,1642,4.691,14.796
Sparks_4096x2160_5994fps_HDR10.mp4,1643,4.634,14.822
Sparks_4096x2160_5994fps_HDR10.mp4,1644,4.69,14.406
Sparks_4096x2160_5994fps_HDR10.mp4,1645,4.521,13.105
Sparks_4096x2160_5994fps_HDR10.mp4,1646,4.408,11.701
Sparks_4096x2160_5994fps_HDR10.mp4,1647,4.372,10.337
Sparks_4096x2160_5994fps_HDR10.mp4,1648,4.493,9.387
Sparks_4096x2160_5994fps_HDR10.mp4,1649,4.65,8.958
Sparks_4096x2160_5994fps_HDR10.mp4,1650,5.069,9.615
Sparks_4096x2160_5994fps_HDR10.mp4,1651,5.451,13.62
Sparks_4096x2160_5994fps_HDR10.mp4,1652,5.491,15.28
Sparks_4096x2160_5994fps_HDR10.mp4,1653,5.496,14.3
Sparks_4096x2160_5994fps_HDR10.mp4,1654,5.221,14.651
Sparks_4096x2160_5994fps_HDR10.mp4,1655,5.036,14.272
Sparks_4096x2160_5994fps_HDR10.mp4,1656,5.168,13.36
Sparks_4096x2160_5994fps_HDR10.mp4,1657,5.094,13.062
Sparks_4096x2160_5994fps_HDR10.mp4,1658,5.178,11.672
Sparks_4096x2160_5994fps_HDR10.mp4,1659,5.06,10.669
Sparks_4096x2160_5994fps_HDR10.mp4,1660,4.918,9.695
Sparks_4096x2160_5994fps_HDR10.mp4,1661,4.675,10.3
Sparks_4096x2160_5994fps_HDR10.mp4,1662,4.312,10.363
Sparks_4096x2160_5994fps_HDR10.mp4,1663,4.054,10.065
Sparks_4096x2160_5994fps_HDR10.mp4,1664,4.044,9.124
Sparks_4096x2160_5994fps_HDR10.mp4,1665,4.105,8.545
Sparks_4096x2160_5994fps_HDR10.mp4,1666,4.167,8.39
Sparks_4096x2160_5994fps_HDR10.mp4,1667,4.108,8.22
Sparks_4096x2160_5994fps_HDR10.mp4,1668,3.96,8.147
Sparks_4096x2160_5994fps_HDR10.mp4,1669,3.993,8.118
Sparks_4096x2160_5994fps_HDR10.mp4,1670,4.024,8.274
Sparks_4096x2160_5994fps_HDR10.mp4,1671,3.924,8.368
Sparks_4096x2160_5994fps_HDR10.mp4,1672,4.112,7.887
Sparks_4096x2160_5994fps_HDR10.mp4,1673,4.212,7.582
Sparks_4096x2160_5994fps_HDR10.mp4,1674,4.485,6.931
Sparks_4096x2160_5994fps_HDR10.mp4,1675,4.648,7.516
Sparks_4096x2160_5994fps_HDR10.mp4,1676,4.617,7.57
Sparks_4096x2160_5994fps_HDR10.mp4,1677,4.803,7.531
Sparks_4096x2160_5994fps_HDR10.mp4,1678,4.956,7.843
Sparks_4096x2160_5994fps_HDR10.mp4,1679,5.108,9.291
Sparks_4096x2160_5994fps_HDR10.mp4,1680,5.239,8.985
Sparks_4096x2160_5994fps_HDR10.mp4,1681,5.346,9.64
Sparks_4096x2160_5994fps_HDR10.mp4,1682,5.289,11.122
Sparks_4096x2160_5994fps_HDR10.mp4,1683,5.381,10.94
Sparks_4096x2160_5994fps_HDR10.mp4,1684,5.633,11.259
Sparks_4096x2160_5994fps_HDR10.mp4,1685,6.013,12.845
Sparks_4096x2160_5994fps_HDR10.mp4,1686,6.275,12.193
Sparks_4096x2160_5994fps_HDR10.mp4,1687,6.153,11.199
Sparks_4096x2160_5994fps_HDR10.mp4,1688,6.121,11.51
Sparks_4096x2160_5994fps_HDR10.mp4,1689,6.123,11.208
Sparks_4096x2160_5994fps_HDR10.mp4,1690,6.044,10.661
Sparks_4096x2160_5994fps_HDR10.mp4,1691,5.981,10.951
Sparks_4096x2160_5994fps_HDR10.mp4,1692,5.894,11.249
Sparks_4096x2160_5994fps_HDR10.mp4,1693,6.178,11.187
Sparks_4096x2160_5994fps_HDR10.mp4,1694,6.353,11.169
Sparks_4096x2160_5994fps_HDR10.mp4,1695,6.565,11.43
Sparks_4096x2160_5994fps_HDR10.mp4,1696,6.947,10.769
Sparks_4096x2160_5994fps_HDR10.mp4,1697,7.213,10.656
Sparks_4096x2160_5994fps_HDR10.mp4,1698,7.461,11.168
Sparks_4096x2160_5994fps_HDR10.mp4,1699,7.691,12.314
Sparks_4096x2160_5994fps_HDR10.mp4,1700,7.638,12.384
Sparks_4096x2160_5994fps_HDR10.mp4,1701,7.679,12.486
Sparks_4096x2160_5994fps_HDR10.mp4,1702,7.993,12.225
Sparks_4096x2160_5994fps_HDR10.mp4,1703,7.713,12.55
Sparks_4096x2160_5994fps_HDR10.mp4,1704,7.767,12.914
Sparks_4096x2160_5994fps_HDR10.mp4,1705,7.785,12.965
Sparks_4096x2160_5994fps_HDR10.mp4,1706,8.067,12.398
Sparks_4096x2160_5994fps_HDR10.mp4,1707,8.233,11.827
Sparks_4096x2160_5994fps_HDR10.mp4,1708,7.989,11.823
Sparks_4096x2160_5994fps_HDR10.mp4,1709,7.864,11.73
Sparks_4096x2160_5994fps_HDR10.mp4,1710,7.756,11.871
Sparks_4096x2160_5994fps_HDR10.mp4,1711,7.788,12.464
Sparks_4096x2160_5994fps_HDR10.mp4,1712,7.526,12.594
Sparks_4096x2160_5994fps_HDR10.mp4,1713,7.228,13.066
Sparks_4096x2160_5994fps_HDR10.mp4,1714,7.115,13.49
Sparks_4096x2160_5994fps_HDR10.mp4,1715,7.096,14.012
Sparks_4096x2160_5994fps_HDR10.mp4,1716,7.323,15.314
Sparks_4096x2160_5994fps_HDR10.mp4,1717,7.184,15.135
Sparks_4096x2160_5994fps_HDR10.mp4,1718,7.09,14.777
Sparks_4096x2160_5994fps_HDR10.mp4,1719,6.92,14.649
Sparks_4096x2160_5994fps_HDR10.mp4,1720,6.906,14.461
Sparks_4096x2160_5994fps_HDR10.mp4,1721,7.035,14.461
Sparks_4096x2160_5994fps_HDR10.mp4,1722,7.302,14.177
Sparks_4096x2160_5994fps_HDR10.mp4,1723,7.148,14.005
Sparks_4096x2160_5994fps_HDR10.mp4,1724,6.897,13.229
Sparks_4096x2160_5994fps_HDR10.mp4,1725,6.817,13.78
Sparks_4096x2160_5994fps_HDR10.mp4,1726,6.815,13.822
Sparks_4096x2160_5994fps_HDR10.mp4,1727,6.666,13.435
Sparks_4096x2160_5994fps_HDR10.mp4,1728,6.548,13.727
Sparks_4096x2160_5994fps_HDR10.mp4,1729,6.671,13.919
Sparks_4096x2160_5994fps_HDR10.mp4,1730,6.993,14.073
Sparks_4096x2160_5994fps_HDR10.mp4,1731,6.724,12.477
Sparks_4096x2160_5994fps_HDR10.mp4,1732,6.49,10.695
Sparks_4096x2160_5994fps_HDR10.mp4,1733,6.314,11.013
Sparks_4096x2160_5994fps_HDR10.mp4,1734,6.218,11.31
Sparks_4096x2160_5994fps_HDR10.mp4,1735,6.226,11.643
Sparks_4096x2160_5994fps_HDR10.mp4,1736,6.473,11.677
Sparks_4096x2160_5994fps_HDR10.mp4,1737,6.524,11.399
Sparks_4096x2160_5994fps_HDR10.mp4,1738,6.73,11.252
Sparks_4096x2160_5994fps_HDR10.mp4,1739,7.239,11.631
Sparks_4096x2160_5994fps_HDR10.mp4,1740,7.595,12.474
Sparks_4096x2160_5994fps_HDR10.mp4,1741,7.67,14.048
Sparks_4096x2160_5994fps_HDR10.mp4,1742,7.776,15.279
Sparks_4096x2160_5994fps_HDR10.mp4,1743,7.535,15.112
Sparks_4096x2160_5994fps_HDR10.mp4,1744,7.41,14.863
Sparks_4096x2160_5994fps_HDR10.mp4,1745,7.466,14.795
Sparks_4096x2160_5994fps_HDR10.mp4,1746,7.787,14.803
Sparks_4096x2160_5994fps_HDR10.mp4,1747,8.114,14.764
Sparks_4096x2160_5994fps_HDR10.mp4,1748,8.251,14.757
Sparks_4096x2160_5994fps_HDR10.mp4,1749,8.295,14.79
Sparks_4096x2160_5994fps_HDR10.mp4,1750,8.576,14.64
Sparks_4096x2160_5994fps_HDR10.mp4,1751,8.502,14.002
Sparks_4096x2160_5994fps_HDR10.mp4,1752,8.242,13.6
Sparks_4096x2160_5994fps_HDR10.mp4,1753,7.978,13.6
Sparks_4096x2160_5994fps_HDR10.mp4,1754,8.015,13.612
Sparks_4096x2160_5994fps_HDR10.mp4,1755,8.131,13.959
Sparks_4096x2160_5994fps_HDR10.mp4,1756,8.308,14.134
Sparks_4096x2160_5994fps_HDR10.mp4,1757,8.435,14.294
Sparks_4096x2160_5994fps_HDR10.mp4,1758,8.517,15.091
Sparks_4096x2160_5994fps_HDR10.mp4,1759,8.786,15.512
Sparks_4096x2160_5994fps_HDR10.mp4,1760,8.785,15.256
Sparks_4096x2160_5994fps_HDR10.mp4,1761,8.507,14.076
Sparks_4096x2160_5994fps_HDR10.mp4,1762,8.28,13.202
Sparks_4096x2160_5994fps_HDR10.mp4,1763,8.13,12.406
Sparks_4096x2160_5994fps_HDR10.mp4,1764,7.914,12.859
Sparks_4096x2160_5994fps_HDR10.mp4,1765,7.668,13.619
Sparks_4096x2160_5994fps_HDR10.mp4,1766,7.171,14.275
Sparks_4096x2160_5994fps_HDR10.mp4,1767,6.613,14.414
Sparks_4096x2160_5994fps_HDR10.mp4,1768,6.493,14.272
Sparks_4096x2160_5994fps_HDR10.mp4,1769,6.431,14.631
Sparks_4096x2160_5994fps_HDR10.mp4,1770,6.862,15.208
Sparks_4096x2160_5994fps_HDR10.mp4,1771,6.769,14.885
Sparks_4096x2160_5994fps_HDR10.mp4,1772,6.967,15.633
Sparks_4096x2160_5994fps_HDR10.mp4,1773,7.358,16.896
Sparks_4096x2160_5994fps_HDR10.mp4,1774,7.57,17.328
Sparks_4096x2160_5994fps_HDR10.mp4,1775,8.113,16.926
Sparks_4096x2160_5994fps_HDR10.mp4,1776,8.241,15.718
Sparks_4096x2160_5994fps_HDR10.mp4,1777,8.327,14.828
Sparks_4096x2160_5994fps_HDR10.mp4,1778,8.8,13.43
Sparks_4096x2160_5994fps_HDR10.mp4,1779,8.802,11.981
Sparks_4096x2160_5994fps_HDR10.mp4,1780,8.527,12.873
Sparks_4096x2160_5994fps_HDR10.mp4,1781,8.922,12.589
Sparks_4096x2160_5994fps_HDR10.mp4,1782,9.31,11.592
Sparks_4096x2160_5994fps_HDR10.mp4,1783,9.153,11.335
Sparks_4096x2160_5994fps_HDR10.mp4,1784,9.144,10.972
Sparks_4096x2160_5994fps_HDR10.mp4,1785,9.115,10.158
Sparks_4096x2160_5994fps_HDR10.mp4,1786,9.288,9.395
Sparks_4096x2160_5994fps_HDR10.mp4,1787,9.412,8.593
Sparks_4096x2160_5994fps_HDR10.mp4,1788,9.394,8.398
Sparks_4096x2160_5994fps_HDR10.mp4,1789,9.313,8.473
Sparks_4096x2160_5994fps_HDR10.mp4,1790,9.142,8.841
Sparks_4096x2160_5994fps_HDR10.mp4,1791,9.315,8.726
Sparks_4096x2160_5994fps_HDR10.mp4,1792,9.263,8.723
Sparks_4096x2160_5994fps_HDR10.mp4,1793,9.116,8.769
Sparks_4096x2160_5994fps_HDR10.mp4,1794,9.019,8.693
Sparks_4096x2160_5994fps_HDR10.mp4,1795,8.927,8.416
Sparks_4096x2160_5994fps_HDR10.mp4,1796,8.855,8.283
Sparks_4096x2160_5994fps_HDR10.mp4,1797,8.929,8.041
Sparks_4096x2160_5994fps_HDR10.mp4,1798,9.09,7.786
Sparks_4096x2160_5994fps_HDR10.mp4,1799,9.078,7.511
Sparks_4096x2160_5994fps_HDR10.mp4,1800,9.116,7.64
Sparks_4096x2160_5994fps_HDR10.mp4,1801,8.978,7.555
Sparks_4096x2160_5994fps_HDR10.mp4,1802,9.04,7.287
Sparks_4096x2160_5994fps_HDR10.mp4,1803,9.013,7.064
Sparks_4096x2160_5994fps_HDR10.mp4,1804,8.906,6.886
Sparks_4096x2160_5994fps_HDR10.mp4,1805,8.932,6.722
Sparks_4096x2160_5994fps_HDR10.mp4,1806,8.87,6.164
Sparks_4096x2160_5994fps_HDR10.mp4,1807,8.853,5.905
Sparks_4096x2160_5994fps_HDR10.mp4,1808,8.629,6.23
Sparks_4096x2160_5994fps_HDR10.mp4,1809,8.334,6.829
Sparks_4096x2160_5994fps_HDR10.mp4,1810,7.963,7.648
Sparks_4096x2160_5994fps_HDR10.mp4,1811,7.72,8.525
Sparks_4096x2160_5994fps_HDR10.mp4,1812,7.57,9.343
Sparks_4096x2160_5994fps_HDR10.mp4,1813,7.463,10.255
Sparks_4096x2160_5994fps_HDR10.mp4,1814,6.853,11.054
Sparks_4096x2160_5994fps_HDR10.mp4,1815,6.578,11.625
Sparks_4096x2160_5994fps_HDR10.mp4,1816,6.448,11.778
Sparks_4096x2160_5994fps_HDR10.mp4,1817,6.578,11.888
Sparks_4096x2160_5994fps_HDR10.mp4,1818,6.726,11.989
Sparks_4096x2160_5994fps_HDR10.mp4,1819,6.987,11.925
Sparks_4096x2160_5994fps_HDR10.mp4,1820,7.227,11.813
Sparks_4096x2160_5994fps_HDR10.mp4,1821,7.568,11.582
Sparks_4096x2160_5994fps_HDR10.mp4,1822,7.976,11.326
Sparks_4096x2160_5994fps_HDR10.mp4,1823,8.228,10.956
Sparks_4096x2160_5994fps_HDR10.mp4,1824,8.439,10.454
Sparks_4096x2160_5994fps_HDR10.mp4,1825,8.558,9.97
Sparks_4096x2160_5994fps_HDR10.mp4,1826,8.919,9.591
Sparks_4096x2160_5994fps_HDR10.mp4,1827,9.259,8.792
Sparks_4096x2160_5994fps_HDR10.mp4,1828,9.572,7.565
Sparks_4096x2160_5994fps_HDR10.mp4,1829,9.737,6.281
Sparks_4096x2160_5994fps_HDR10.mp4,1830,9.969,6.012
Sparks_4096x2160_5994fps_HDR10.mp4,1831,9.928,6.145
Sparks_4096x2160_5994fps_HDR10.mp4,1832,9.802,6.962
Sparks_4096x2160_5994fps_HDR10.mp4,1833,9.462,7.929
Sparks_4096x2160_5994fps_HDR10.mp4,1834,9.026,8.807
Sparks_4096x2160_5994fps_HDR10.mp4,1835,8.861,9.287
Sparks_4096x2160_5994fps_HDR10.mp4,1836,8.766,9.621
Sparks_4096x2160_5994fps_HDR10.mp4,1837,8.971,9.712
Sparks_4096x2160_5994fps_HDR10.mp4,1838,8.887,9.23
Sparks_4096x2160_5994fps_HDR10.mp4,1839,8.92,8.848
Sparks_4096x2160_5994fps_HDR10.mp4,1840,8.9,8.202
Sparks_4096x2160_5994fps_HDR10.mp4,1841,8.882,7.823
Sparks_4096x2160_5994fps_HDR10.mp4,1842,8.733,7.857
Sparks_4096x2160_5994fps_HDR10.mp4,1843,8.673,7.842
Sparks_4096x2160_5994fps_HDR10.mp4,1844,8.609,7.956
Sparks_4096x2160_5994fps_HDR10.mp4,1845,8.848,7.753
Sparks_4096x2160_5994fps_HDR10.mp4,1846,8.9,7.299
Sparks_4096x2160_5994fps_HDR10.mp4,1847,9.037,6.967
Sparks_4096x2160_5994fps_HDR10.mp4,1848,9.068,6.481
Sparks_4096x2160_5994fps_HDR10.mp4,1849,9.175,6.247
Sparks_4096x2160_5994fps_HDR10.mp4,1850,9.124,6.269
Sparks_4096x2160_5994fps_HDR10.mp4,1851,9.19,6.209
Sparks_4096x2160_5994fps_HDR10.mp4,1852,9.234,5.913
Sparks_4096x2160_5994fps_HDR10.mp4,1853,9.162,6.479
Sparks_4096x2160_5994fps_HDR10.mp4,1854,9.307,6.871
Sparks_4096x2160_5994fps_HDR10.mp4,1855,9.506,6.819
Sparks_4096x2160_5994fps_HDR10.mp4,1856,9.568,6.726
Sparks_4096x2160_5994fps_HDR10.mp4,1857,9.543,6.738
Sparks_4096x2160_5994fps_HDR10.mp4,1858,9.394,7.131
Sparks_4096x2160_5994fps_HDR10.mp4,1859,9.382,7.477
Sparks_4096x2160_5994fps_HDR10.mp4,1860,9.481,6.877
Sparks_4096x2160_5994fps_HDR10.mp4,1861,9.511,6.95
Sparks_4096x2160_5994fps_HDR10.mp4,1862,9.317,7.089
Sparks_4096x2160_5994fps_HDR10.mp4,1863,9.101,7.935
Sparks_4096x2160_5994fps_HDR10.mp4,1864,9.142,7.852
Sparks_4096x2160_5994fps_HDR10.mp4,1865,9.267,7.394
Sparks_4096x2160_5994fps_HDR10.mp4,1866,9.428,6.168
Sparks_4096x2160_5994fps_HDR10.mp4,1867,9.49,5.206
Sparks_4096x2160_5994fps_HDR10.mp4,1868,9.517,4.11
Sparks_4096x2160_5994fps_HDR10.mp4,1869,9.546,3.602
Sparks_4096x2160_5994fps_HDR10.mp4,1870,9.48,3.587
Sparks_4096x2160_5994fps_HDR10.mp4,1871,9.469,4.322
Sparks_4096x2160_5994fps_HDR10.mp4,1872,9.497,4.744
Sparks_4096x2160_5994fps_HDR10.mp4,1873,9.52,5.108
Sparks_4096x2160_5994fps_HDR10.mp4,1874,9.453,5.903
Sparks_4096x2160_5994fps_HDR10.mp4,1875,9.526,5.843
Sparks_4096x2160_5994fps_HDR10.mp4,1876,9.524,5.755
Sparks_4096x2160_5994fps_HDR10.mp4,1877,9.657,5.751
Sparks_4096x2160_5994fps_HDR10.mp4,1878,9.708,5.507
Sparks_4096x2160_5994fps_HDR10.mp4,1879,9.789,4.882
Sparks_4096x2160_5994fps_HDR10.mp4,1880,9.828,4.766
Sparks_4096x2160_5994fps_HDR10.mp4,1881,9.908,4.755
Sparks_4096x2160_5994fps_HDR10.mp4,1882,9.863,4.417
Sparks_4096x2160_5994fps_HDR10.mp4,1883,9.679,4.749
Sparks_4096x2160_5994fps_HDR10.mp4,1884,9.509,5.468
Sparks_4096x2160_5994fps_HDR10.mp4,1885,9.554,5.592
Sparks_4096x2160_5994fps_HDR10.mp4,1886,9.482,5.547
Sparks_4096x2160_5994fps_HDR10.mp4,1887,9.575,5.136
Sparks_4096x2160_5994fps_HDR10.mp4,1888,9.656,4.554
Sparks_4096x2160_5994fps_HDR10.mp4,1889,9.727,4.376
Sparks_4096x2160_5994fps_HDR10.mp4,1890,9.601,4.541
Sparks_4096x2160_5994fps_HDR10.mp4,1891,9.505,4.652
Sparks_4096x2160_5994fps_HDR10.mp4,1892,9.337,5.315
Sparks_4096x2160_5994fps_HDR10.mp4,1893,9.319,6.078
Sparks_4096x2160_5994fps_HDR10.mp4,1894,9.237,6.306
Sparks_4096x2160_5994fps_HDR10.mp4,1895,9.221,6.461
Sparks_4096x2160_5994fps_HDR10.mp4,1896,9.086,6.43
Sparks_4096x2160_5994fps_HDR10.mp4,1897,8.788,6.738
Sparks_4096x2160_5994fps_HDR10.mp4,1898,8.518,7.399
Sparks_4096x2160_5994fps_HDR10.mp4,1899,8.741,7.407
Sparks_4096x2160_5994fps_HDR10.mp4,1900,8.661,7.552
Sparks_4096x2160_5994fps_HDR10.mp4,1901,8.612,8.021
Sparks_4096x2160_5994fps_HDR10.mp4,1902,8.537,8.417
Sparks_4096x2160_5994fps_HDR10.mp4,1903,8.341,9.329
Sparks_4096x2160_5994fps_HDR10.mp4,1904,8.044,10.103
Sparks_4096x2160_5994fps_HDR10.mp4,1905,7.948,11.415
Sparks_4096x2160_5994fps_HDR10.mp4,1906,7.933,12.25
Sparks_4096x2160_5994fps_HDR10.mp4,1907,8.512,12.324
Sparks_4096x2160_5994fps_HDR10.mp4,1908,8.772,10.359
Sparks_4096x2160_5994fps_HDR10.mp4,1909,8.703,10.044
Sparks_4096x2160_5994fps_HDR10.mp4,1910,8.722,9.856
Sparks_4096x2160_5994fps_HDR10.mp4,1911,8.655,9.534
Sparks_4096x2160_5994fps_HDR10.mp4,1912,8.876,9.175
Sparks_4096x2160_5994fps_HDR10.mp4,1913,8.801,8.548
Sparks_4096x2160_5994fps_HDR10.mp4,1914,8.403,9.026
Sparks_4096x2160_5994fps_HDR10.mp4,1915,8.432,9.035
Sparks_4096x2160_5994fps_HDR10.mp4,1916,8.462,9.401
Sparks_4096x2160_5994fps_HDR10.mp4,1917,8.431,10.262
Sparks_4096x2160_5994fps_HDR10.mp4,1918,8.12,11.122
Sparks_4096x2160_5994fps_HDR10.mp4,1919,7.788,12.095
Sparks_4096x2160_5994fps_HDR10.mp4,1920,7.467,13.018
Sparks_4096x2160_5994fps_HDR10.mp4,1921,6.807,13.73
Sparks_4096x2160_5994fps_HDR10.mp4,1922,6.908,14.064
Sparks_4096x2160_5994fps_HDR10.mp4,1923,6.941,13.699
Sparks_4096x2160_5994fps_HDR10.mp4,1924,7.221,13.665
Sparks_4096x2160_5994fps_HDR10.mp4,1925,7.424,13.188
Sparks_4096x2160_5994fps_HDR10.mp4,1926,8.103,12.351
Sparks_4096x2160_5994fps_HDR10.mp4,1927,8.239,11.181
Sparks_4096x2160_5994fps_HDR10.mp4,1928,8.464,9.938
Sparks_4096x2160_5994fps_HDR10.mp4,1929,8.36,9.177
Sparks_4096x2160_5994fps_HDR10.mp4,1930,8.294,9.529
Sparks_4096x2160_5994fps_HDR10.mp4,1931,7.933,10.515
Sparks_4096x2160_5994fps_HDR10.mp4,1932,7.629,11.207
Sparks_4096x2160_5994fps_HDR10.mp4,1933,7.407,12.169
Sparks_4096x2160_5994fps_HDR10.mp4,1934,7.305,13.211
Sparks_4096x2160_5994fps_HDR10.mp4,1935,7.265,14.155
Sparks_4096x2160_5994fps_HDR10.mp4,1936,7.449,14.938
Sparks_4096x2160_5994fps_HDR10.mp4,1937,7.571,15.615
Sparks_4096x2160_5994fps_HDR10.mp4,1938,7.788,15.717
Sparks_4096x2160_5994fps_HDR10.mp4,1939,7.664,15.415
Sparks_4096x2160_5994fps_HDR10.mp4,1940,7.854,14.507
Sparks_4096x2160_5994fps_HDR10.mp4,1941,7.978,14.1
Sparks_4096x2160_5994fps_HDR10.mp4,1942,8.188,13.488
Sparks_4096x2160_5994fps_HDR10.mp4,1943,8.602,14.04
Sparks_4096x2160_5994fps_HDR10.mp4,1944,9.018,13.29
Sparks_4096x2160_5994fps_HDR10.mp4,1945,9.227,12.001
Sparks_4096x2160_5994fps_HDR10.mp4,1946,9.445,11.516
Sparks_4096x2160_5994fps_HDR10.mp4,1947,9.647,10.917
Sparks_4096x2160_5994fps_HDR10.mp4,1948,9.708,9.454
Sparks_4096x2160_5994fps_HDR10.mp4,1949,9.822,8.247
Sparks_4096x2160_5994fps_HDR10.mp4,1950,9.95,7.252
Sparks_4096x2160_5994fps_HDR10.mp4,1951,9.968,6.804
Sparks_4096x2160_5994fps_HDR10.mp4,1952,9.907,6.762
Sparks_4096x2160_5994fps_HDR10.mp4,1953,9.735,7.207
Sparks_4096x2160_5994fps_HDR10.mp4,1954,9.306,7.905
Sparks_4096x2160_5994fps_HDR10.mp4,1955,8.932,8.532
Sparks_4096x2160_5994fps_HDR10.mp4,1956,8.507,9.263
Sparks_4096x2160_5994fps_HDR10.mp4,1957,8.288,10.144
Sparks_4096x2160_5994fps_HDR10.mp4,1958,7.814,11.032
Sparks_4096x2160_5994fps_HDR10.mp4,1959,7.666,11.528
Sparks_4096x2160_5994fps_HDR10.mp4,1960,7.371,11.993
Sparks_4096x2160_5994fps_HDR10.mp4,1961,7.241,12.573
Sparks_4096x2160_5994fps_HDR10.mp4,1962,6.924,12.817
Sparks_4096x2160_5994fps_HDR10.mp4,1963,6.655,12.822
Sparks_4096x2160_5994fps_HDR10.mp4,1964,6.423,12.814
Sparks_4096x2160_5994fps_HDR10.mp4,1965,6.422,12.671
Sparks_4096x2160_5994fps_HDR10.mp4,1966,6.232,12.678
Sparks_4096x2160_5994fps_HDR10.mp4,1967,5.972,12.899
