input_file,si,ti,n
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.136,0.927,285
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.348,0.865,286
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.442,0.821,287
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.518,0.954,288
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.619,0.909,289
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.745,1.064,290
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.835,0.927,291
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,12.893,0.921,292
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.006,1.081,293
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.161,1.069,294
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.233,1.069,295
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.32,1.046,296
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.47,1.046,297
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.533,0.921,298
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.615,0.886,299
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.686,0.849,300
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.828,0.955,301
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,13.926,0.859,302
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.025,0.843,303
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.076,0.898,304
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.191,1.001,305
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.297,1.054,306
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.361,1.067,307
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.449,1.029,308
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.563,0.929,309
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.73,1.039,310
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.848,0.825,311
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,14.905,0.912,312
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.025,0.983,313
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.124,0.893,314
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.254,0.952,315
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.333,0.97,316
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.469,1.044,317
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.575,1.039,318
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.69,1.031,319
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.77,0.978,320
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,15.883,0.981,321
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.023,0.979,322
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.09,0.979,323
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.195,0.946,324
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.318,0.928,325
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.435,1.008,326
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.568,1.052,327
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.642,1.082,328
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.777,1.04,329
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.852,0.96,330
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,16.959,1.072,331
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.034,0.964,332
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.168,0.942,333
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.252,0.925,334
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.38,0.998,335
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.451,1.07,336
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.574,1.051,337
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.673,1.074,338
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.825,1.024,339
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,17.885,0.961,340
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.014,1.041,341
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.111,1.106,342
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.205,1.012,343
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.293,1.144,344
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.435,0.954,345
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.554,1.007,346
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.685,0.978,347
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.732,1.035,348
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.877,0.931,349
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,18.959,0.914,350
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.042,0.863,351
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.123,0.953,352
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.22,0.992,353
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.372,1.006,354
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.475,0.924,355
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.565,0.915,356
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.642,1.02,357
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.678,1.076,358
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.799,0.966,359
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,19.872,0.877,360
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.106,1.238,361
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.214,0.957,362
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.33,0.818,363
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.382,0.98,364
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.555,0.894,365
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.603,0.826,366
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.718,0.841,367
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.727,0.831,368
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.881,0.83,369
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.939,1.0,370
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,20.987,0.952,371
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.085,0.902,372
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.221,1.022,373
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.312,1.06,374
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.391,0.948,375
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.454,0.937,376
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.513,1.015,377
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.676,1.028,378
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.755,0.951,379
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.87,0.966,380
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,21.927,1.008,381
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.102,1.174,382
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.176,1.124,383
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.303,1.126,384
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.449,1.055,385
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.674,1.247,386
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.752,1.039,387
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.841,1.071,388
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,22.941,1.197,389
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.021,1.016,390
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.125,0.963,391
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.217,1.098,392
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.313,1.003,393
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.437,1.136,394
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.567,1.22,395
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.652,1.244,396
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.733,1.381,397
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.844,1.377,398
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.897,1.154,399
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,23.999,1.449,400
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.078,1.166,401
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.205,1.212,402
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.346,1.326,403
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.422,1.551,404
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.545,1.475,405
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.753,1.416,406
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.834,1.461,407
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,24.921,1.378,408
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.056,1.44,409
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.138,1.324,410
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.235,1.313,411
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.29,1.257,412
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.409,1.286,413
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.533,1.325,414
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.598,1.465,415
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.715,1.415,416
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.84,1.604,417
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.889,1.479,418
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,25.999,1.804,419
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.037,1.425,420
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.147,1.45,421
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.238,1.467,422
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.327,1.41,423
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.395,1.331,424
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.527,1.414,425
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.689,1.632,426
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.772,1.413,427
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.835,1.239,428
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,26.972,1.629,429
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.084,1.459,430
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.208,1.349,431
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.27,1.327,432
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.348,1.234,433
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.444,1.345,434
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.535,1.209,435
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.606,1.291,436
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.645,1.263,437
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.684,1.253,438
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.676,1.11,439
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.732,1.171,440
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.785,1.241,441
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.73,1.228,442
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.708,1.323,443
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.715,1.311,444
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.785,1.422,445
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.705,1.335,446
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.721,1.324,447
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.693,1.472,448
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.777,1.471,449
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.703,1.423,450
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.757,1.251,451
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.728,1.252,452
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.789,1.369,453
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.76,1.385,454
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.749,1.492,455
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.752,1.424,456
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.845,1.48,457
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.763,1.414,458
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.829,1.395,459
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.787,1.573,460
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.863,1.564,461
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.783,1.707,462
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.78,1.527,463
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.772,1.454,464
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.873,1.418,465
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.786,1.59,466
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.81,1.316,467
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.759,1.553,468
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.852,1.46,469
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.774,1.458,470
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.793,1.489,471
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.795,1.557,472
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.853,1.45,473
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.754,1.466,474
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.768,1.369,475
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.76,1.311,476
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.84,1.359,477
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.77,1.428,478
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.879,1.479,479
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.907,1.421,480
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.719,1.888,481
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.765,1.583,482
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.817,1.741,483
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.784,1.862,484
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.874,1.481,485
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.805,1.537,486
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.845,1.341,487
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.829,1.198,488
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.9,1.283,489
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.807,1.42,490
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.815,1.349,491
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.824,1.414,492
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.923,1.248,493
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.828,1.213,494
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.848,1.247,495
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.829,1.111,496
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.911,1.192,497
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.85,1.168,498
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.857,1.095,499
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.839,1.1,500
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.904,1.149,501
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.817,1.165,502
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.842,1.106,503
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.795,1.186,504
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.897,1.363,505
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.784,1.418,506
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.828,1.393,507
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.811,1.458,508
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.934,1.403,509
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.825,1.313,510
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.892,1.226,511
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,27.906,1.403,512
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.518,68.574,513
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.403,15.656,514
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.667,16.333,515
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.462,17.782,516
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.808,19.23,517
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.604,20.436,518
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.917,21.397,519
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.089,22.165,520
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.129,22.238,521
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.027,21.833,522
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.244,21.362,523
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.799,21.013,524
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.426,20.986,525
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.1,21.433,526
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.251,21.946,527
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.803,21.668,528
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.087,20.243,529
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.448,18.305,530
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.678,16.86,531
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.441,16.557,532
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.941,16.883,533
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.616,17.66,534
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.017,17.959,535
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.843,18.006,536
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.639,18.276,537
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.756,18.606,538
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.553,19.261,539
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.171,20.102,540
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.284,20.37,541
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.22,20.545,542
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.631,20.206,543
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.746,19.51,544
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.132,18.709,545
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.204,17.838,546
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.324,17.459,547
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.959,17.379,548
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.655,17.279,549
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.094,16.76,550
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.919,17.587,551
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.69,17.742,552
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.001,18.214,553
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.998,17.347,554
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.021,17.283,555
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.05,17.606,556
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.297,18.066,557
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.22,18.654,558
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.211,18.936,559
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.365,18.74,560
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.379,18.321,561
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.065,17.796,562
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.546,17.388,563
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.557,17.072,564
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.576,17.235,565
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.075,17.39,566
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.358,18.112,567
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.412,19.353,568
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.379,19.822,569
